device_id,boot_id,seq_no,ts_ms,ax,ay,az,motion_score,motion_avg,state,wifi_rssi_dbm,received_at
ESP32 Washer Monitor,1d51e8165c2d,31,1773770283677,2164,856,32767,15393.46,15288.19,RUNNING,-66,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770283777,-6664,5428,-420,16986.63,15311.7,RUNNING,-66,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770283877,-2084,7676,13756,15240.31,15297.42,RUNNING,-68,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770283977,-2428,4640,15788,12630.95,15281.76,RUNNING,-67,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284077,-5044,6436,6104,11514.75,15228.96,RUNNING,-68,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284177,4328,8368,27464,12831.65,15175.75,RUNNING,-68,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284277,-8392,8340,2532,13570.37,15160.07,RUNNING,-67,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284377,-4748,7144,2992,11670.32,15120.57,RUNNING,-69,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284477,4612,8928,32767,14103.59,15092.69,RUNNING,-68,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284577,-6320,9176,5008,15535.32,15084.78,RUNNING,-66,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284677,-3808,9440,6580,12756.05,15070.62,RUNNING,-69,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284777,1800,9368,5048,10699.0,15030.69,RUNNING,-69,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284877,1236,6884,32767,12861.43,15016.37,RUNNING,-64,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770284977,-10240,6320,4068,14290.88,15034.07,RUNNING,-65,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770285077,-1648,8952,9720,11829.1,15017.67,RUNNING,-69,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770285177,-4324,5648,9368,9979.6,14957.96,RUNNING,-65,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770285277,-4384,7180,1652,8757.34,14881.75,RUNNING,-69,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,31,1773770285377,904,10320,32767,11823.64,14847.96,RUNNING,-66,2026-03-17T17:58:06.525513+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770286775,172,1192,32767,9979.15,14771.87,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770286874,-5676,7344,3632,12290.87,14707.24,RUNNING,-68,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770286974,568,8680,18592,11979.17,14672.54,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287074,-6404,6308,3464,11783.64,14620.57,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287174,-3248,7032,888,9993.2,14535.24,RUNNING,-68,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287274,-2220,6816,32767,12828.59,14492.95,RUNNING,-66,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287374,-8248,5596,4600,14581.05,14498.63,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287474,-2668,6480,4752,12408.34,14488.46,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287574,2080,2756,32767,14581.5,14477.4,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287674,-5364,8060,-420,16143.19,14481.72,RUNNING,-66,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287774,-2360,6616,14492,14391.9,14492.73,RUNNING,-68,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287874,-2044,3784,18312,12288.37,14495.19,RUNNING,-65,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770287974,-4028,7168,3484,11854.93,14494.81,RUNNING,-66,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288074,1176,8812,32767,14224.94,14535.24,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288174,-8988,8404,1880,15535.15,14579.23,RUNNING,-65,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288274,-2712,7412,1496,13533.46,14591.66,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288374,5100,5624,32767,15705.78,14637.88,RUNNING,-66,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288474,-6068,8444,600,17058.27,14699.52,RUNNING,-65,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288574,-492,12504,16612,15856.61,14737.1,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288674,-4428,10356,2456,14671.06,14765.69,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288774,-1432,8156,3012,12519.17,14792.19,RUNNING,-69,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288874,-3440,8172,32767,14789.82,14840.32,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770288974,-8256,9176,-5252,15823.25,14869.7,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770289074,-3088,7232,14252,13490.43,14851.17,RUNNING,-69,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770289174,-1736,2716,22780,12273.45,14842.6,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770289274,-3452,7228,-460,12761.3,14821.0,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770289374,544,8656,31468,14895.53,14803.29,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770289474,-10464,8016,-3224,15647.17,14822.84,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770289574,-2312,6744,1992,13940.86,14808.03,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,32,1773770289674,1860,648,32767,16007.79,14797.8,RUNNING,-67,2026-03-17T17:58:10.859639+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291177,-2116,7304,6496,17234.88,14829.15,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291276,380,8852,26072,17288.93,14839.34,RUNNING,-67,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291376,-2492,7848,17444,15661.31,14822.95,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291476,-5036,8924,1944,14437.09,14816.09,RUNNING,-70,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291576,-3104,7832,7132,11947.94,14762.34,RUNNING,-67,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291676,4008,5096,32767,13822.84,14727.12,RUNNING,-66,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291776,-7084,7636,-3180,15386.84,14723.25,RUNNING,-66,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291876,-3528,7872,17320,14139.79,14697.98,RUNNING,-69,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770291976,-4672,3572,12816,12539.34,14670.95,RUNNING,-67,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292076,-3244,6020,5792,11207.33,14641.47,RUNNING,-69,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292176,-1196,8808,32767,13688.14,14619.28,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292276,-7556,7692,3424,15299.17,14601.07,RUNNING,-66,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292376,-3584,7724,1324,13030.54,14589.37,RUNNING,-71,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292476,-456,6068,32767,15132.82,14586.37,RUNNING,-69,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292576,-6240,8636,1984,16457.04,14579.4,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292676,-3648,7872,8056,13675.12,14535.86,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292776,-160,3304,25680,13743.07,14494.62,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292876,-4392,6832,4988,14214.27,14478.0,RUNNING,-69,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770292976,-1844,6832,19948,13749.94,14436.5,RUNNING,-69,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293076,-6908,3944,6808,13200.2,14384.92,RUNNING,-67,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293176,-2440,5428,7588,10972.99,14341.05,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293276,-312,6548,32767,13276.98,14308.38,RUNNING,-67,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293376,-7076,9228,-4140,14680.21,14272.04,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293476,-2316,7380,11924,12374.26,14199.49,RUNNING,-69,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293576,-4264,2852,19816,11273.01,14113.57,RUNNING,-67,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293676,-1816,7172,5904,11224.57,14060.75,RUNNING,-67,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293776,4088,8692,31092,13357.93,14022.16,RUNNING,-66,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293876,-8212,8208,-1544,14702.72,13982.54,RUNNING,-66,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770293976,-1736,5400,11716,12290.94,13905.85,RUNNING,-68,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,33,1773770294076,-156,924,32256,13544.07,13834.79,RUNNING,-67,2026-03-17T17:58:15.300606+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770295481,-8952,9992,-2008,14472.96,13803.34,RUNNING,-71,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770295580,-4792,7896,7472,12171.08,13745.57,RUNNING,-68,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770295680,-1000,4396,32767,13795.46,13693.58,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770295780,-6524,8368,528,15353.62,13665.98,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770295880,-2556,9444,9128,13086.21,13627.19,RUNNING,-68,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770295980,-2944,3380,18000,11661.12,13599.27,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296080,-5784,7184,5404,10976.93,13546.03,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296180,724,9504,22932,11547.07,13483.46,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296280,-7376,7260,5204,11853.55,13448.61,RUNNING,-69,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296380,-3584,7424,5632,10007.96,13400.21,RUNNING,-71,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296480,-1184,8992,32767,12529.23,13373.61,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296580,-10116,8476,2372,13980.17,13364.01,RUNNING,-69,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296680,-4444,8028,4236,12058.19,13360.75,RUNNING,-72,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296780,248,7820,32767,14132.41,13377.78,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296880,-7936,8836,1140,15504.82,13430.88,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770296980,-4036,7624,6996,12862.37,13434.62,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297080,2156,2624,31396,14232.18,13439.79,RUNNING,-69,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297180,-6904,8160,776,15425.58,13479.54,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297280,-344,8496,28752,16116.86,13533.78,RUNNING,-71,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297380,-8580,7472,500,16562.83,13562.84,RUNNING,-67,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297480,-3444,7056,7744,13646.4,13549.75,RUNNING,-71,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297580,-2968,2584,32767,15145.44,13569.9,RUNNING,-69,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297680,-7440,8612,-344,16310.25,13579.07,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297780,-3388,7360,9648,13592.74,13545.13,RUNNING,-71,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297880,-2352,-680,24908,13383.29,13526.56,RUNNING,-69,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770297980,-5232,7376,5744,13550.97,13535.76,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770298080,-1776,7136,14420,12097.05,13541.58,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770298180,-1400,2684,20872,10802.22,13521.29,RUNNING,-70,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770298280,-6192,6940,4024,10829.98,13493.88,RUNNING,-69,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,34,1773770298380,800,8120,23900,11602.26,13493.2,RUNNING,-69,2026-03-17T17:58:19.585144+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770299890,-1944,6992,4764,12497.03,13477.13,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770299989,-2792,6584,32767,14721.85,13469.0,RUNNING,-69,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300089,-5776,8768,-3556,16113.46,13502.58,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300189,-1904,8016,13000,13988.04,13535.46,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300289,-2984,1712,19016,12178.27,13528.63,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300389,-4712,7268,4444,11712.27,13502.85,RUNNING,-71,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300489,2716,8468,28748,13268.28,13517.24,RUNNING,-69,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300589,-9040,7784,252,14148.77,13558.93,RUNNING,-71,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300689,-3548,7764,11968,12100.28,13592.36,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300789,-1160,3252,32767,13206.87,13606.19,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300889,-6516,8440,1768,14814.87,13654.55,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770300989,-2392,7588,14900,13243.11,13664.07,RUNNING,-71,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301089,-2296,844,20968,11618.79,13660.47,RUNNING,-69,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301189,-6872,7772,3408,11361.67,13656.25,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301289,1292,8380,19756,11220.76,13668.52,RUNNING,-73,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301389,-7060,5244,10136,10655.29,13646.79,RUNNING,-69,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301489,-2472,7172,5032,9514.25,13596.12,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301589,-3044,3080,32767,12112.44,13593.16,RUNNING,-69,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301689,-4288,7620,236,14307.12,13590.42,RUNNING,-69,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301789,-28,8612,21148,14267.58,13571.66,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301889,-7100,3432,11676,13273.46,13560.48,RUNNING,-68,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770301989,-3972,7696,2712,11786.82,13555.46,RUNNING,-70,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770302089,912,9192,30044,13689.4,13573.81,RUNNING,-69,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770302189,-11756,9140,356,14201.9,13573.58,RUNNING,-68,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770302289,-4116,6296,11952,11784.75,13536.07,RUNNING,-68,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770302389,-1424,1828,32767,13034.32,13531.08,RUNNING,-68,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770302489,-6308,8628,-3492,14577.01,13519.79,RUNNING,-69,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770302589,2776,8752,25344,14781.3,13497.03,RUNNING,-67,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770302689,-8420,8096,1296,14857.28,13487.03,RUNNING,-68,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,35,1773770302789,-3508,7208,11796,12634.7,13466.67,RUNNING,-68,2026-03-17T17:58:23.974106+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770304292,-2140,6548,8044,11021.31,13451.69,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770304391,-984,2568,30616,12664.22,13430.43,RUNNING,-67,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770304491,-5548,7212,4692,14074.97,13412.95,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770304591,2736,9908,21616,14007.09,13418.12,RUNNING,-67,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770304691,-9488,6452,876,13722.88,13432.61,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770304791,-2920,8252,3564,11622.87,13421.23,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770304891,-920,5040,32767,13799.27,13410.26,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770304991,-6480,7768,-40,15464.24,13408.44,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305091,-304,10948,17668,14601.49,13415.04,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305191,-9112,6688,3736,13572.13,13390.69,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305291,-2012,7632,3184,11740.0,13335.74,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305391,-3532,4756,32767,14088.54,13303.73,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305491,-7420,9080,-2492,15388.43,13301.0,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305591,828,10056,11844,13261.33,13289.25,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305691,-6360,3440,10680,11353.4,13283.3,RUNNING,-67,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305791,-2236,7088,4156,10098.57,13246.06,RUNNING,-67,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305891,-2100,7536,32767,12811.89,13220.31,RUNNING,-66,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770305991,-7236,8720,-2456,14482.59,13223.74,RUNNING,-67,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306091,-3156,7344,8568,11897.92,13217.32,RUNNING,-67,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306191,-408,708,25100,12167.5,13226.92,RUNNING,-67,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306291,-5068,7980,-196,12795.78,13218.0,RUNNING,-67,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306391,1916,9204,28592,14208.21,13207.09,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306491,-10420,7524,2996,14692.89,13223.71,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306591,-3220,6416,13616,12443.34,13196.82,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306691,-428,716,29100,12673.05,13158.98,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306791,-6240,8444,2768,13677.57,13159.0,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306891,1788,8884,19196,13082.09,13152.39,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770306991,-7780,5056,7260,12427.64,13134.53,RUNNING,-69,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770307091,-2488,7096,4812,10704.36,13104.07,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,36,1773770307191,-1848,8220,32767,13260.55,13104.67,RUNNING,-68,2026-03-17T17:58:28.406898+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770308696,1812,9844,20548,12849.44,13123.44,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770308795,-9008,8008,3016,12414.25,13114.81,RUNNING,-70,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770308895,-2176,7308,3816,10881.3,13076.82,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770308995,-2004,6764,32767,13421.08,13087.29,RUNNING,-69,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309095,-9088,8224,-2964,14768.7,13122.25,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309195,-2616,6992,14084,12709.78,13137.1,RUNNING,-69,2026-03-17T17:58:32.752894+00:00
