laptop_time_iso,esp_ms,ax,ay,az,motion,state
2026-03-13T23:15:01.591566,217506,-580,412,16796,295.01,IDLE
2026-03-13T23:15:01.691669,217606,-1072,584,17284,334.78,IDLE
2026-03-13T23:15:01.791739,217706,-460,548,16860,355.86,IDLE
2026-03-13T23:15:01.891409,217806,-896,352,17048,327.80,IDLE
2026-03-13T23:15:01.997613,217906,-388,292,16792,318.50,IDLE
2026-03-13T23:15:02.091714,218006,-264,540,16408,329.58,IDLE
2026-03-13T23:15:02.191464,218106,-556,608,16956,370.51,IDLE
2026-03-13T23:15:02.291305,218206,-552,356,16732,345.42,IDLE
2026-03-13T23:15:02.391646,218306,-528,436,16768,289.92,IDLE
2026-03-13T23:15:02.505290,218406,-368,488,16616,265.59,IDLE
2026-03-13T23:15:02.591317,218506,-168,200,16408,256.87,IDLE
2026-03-13T23:15:02.691683,218606,-276,580,16772,277.99,IDLE
2026-03-13T23:15:02.791339,218706,-408,384,16692,242.87,IDLE
2026-03-13T23:15:02.891452,218806,-388,336,16664,204.47,IDLE
2026-03-13T23:15:02.991292,218906,-360,320,16752,183.33,IDLE
2026-03-13T23:15:03.091204,219006,-828,576,17160,227.85,IDLE
2026-03-13T23:15:03.192431,219106,-380,420,16668,279.00,IDLE
2026-03-13T23:15:03.291684,219206,-484,348,16544,250.90,IDLE
2026-03-13T23:15:03.391909,219306,-368,220,16780,247.27,IDLE
2026-03-13T23:15:03.491352,219406,-456,452,16788,205.42,IDLE
2026-03-13T23:15:03.591379,219506,-388,204,16724,181.14,IDLE
2026-03-13T23:15:03.691280,219606,44,40,16332,220.11,IDLE
2026-03-13T23:15:03.791362,219706,-464,500,16972,298.14,IDLE
2026-03-13T23:15:03.891940,219806,-60,336,16516,328.39,IDLE
2026-03-13T23:15:03.991948,219906,-292,288,16576,280.35,IDLE
2026-03-13T23:15:04.091591,220006,-720,240,17160,337.12,IDLE
2026-03-13T23:15:04.191277,220106,-284,356,16692,362.58,IDLE
2026-03-13T23:15:04.291289,220206,-104,456,16520,328.20,IDLE
2026-03-13T23:15:04.391464,220306,-176,44,16740,307.71,IDLE
2026-03-13T23:15:04.496716,220406,-172,172,16628,272.34,IDLE
2026-03-13T23:15:04.590909,220506,44,372,16516,243.03,IDLE
2026-03-13T23:15:04.691355,220606,-724,220,16972,283.64,IDLE
2026-03-13T23:15:04.790949,220706,-68,200,16756,274.26,IDLE
2026-03-13T23:15:04.891451,220806,-324,456,16760,227.05,IDLE
2026-03-13T23:15:04.991726,220906,-560,140,16712,194.71,IDLE
2026-03-13T23:15:05.091168,221006,-808,264,16948,204.18,IDLE
2026-03-13T23:15:05.191050,221106,-480,48,16904,177.94,IDLE
2026-03-13T23:15:05.291336,221206,-1260,176,17540,267.45,IDLE
2026-03-13T23:15:05.391239,221306,-480,140,16732,371.70,IDLE
2026-03-13T23:15:05.508199,221406,-340,152,16640,321.95,IDLE
2026-03-13T23:15:05.591096,221506,-812,296,17136,356.45,IDLE
2026-03-13T23:15:05.690884,221606,112,324,16348,437.40,IDLE
2026-03-13T23:15:05.791342,221706,-992,136,17180,513.03,IDLE
2026-03-13T23:15:05.891614,221806,-680,208,16816,488.75,IDLE
2026-03-13T23:15:05.991256,221906,-504,152,16936,421.14,IDLE
2026-03-13T23:15:06.090934,222006,-468,96,16644,398.13,IDLE
2026-03-13T23:15:06.191293,222106,-528,116,16948,381.51,IDLE
2026-03-13T23:15:06.291062,222206,-40,96,16540,387.77,IDLE
2026-03-13T23:15:06.391016,222306,-752,320,16904,386.98,IDLE
2026-03-13T23:15:06.502280,222406,-500,4,17056,342.45,IDLE
2026-03-13T23:15:06.591028,222506,-428,424,16852,316.91,IDLE
2026-03-13T23:15:06.691132,222606,-612,240,16764,275.33,IDLE
2026-03-13T23:15:06.791802,222706,-408,104,16864,242.39,IDLE
2026-03-13T23:15:06.891281,222806,-180,-48,16592,248.48,IDLE
2026-03-13T23:15:06.991075,222906,-600,316,16924,265.77,IDLE
2026-03-13T23:15:07.090990,223006,-288,108,16728,255.15,IDLE
2026-03-13T23:15:07.190910,223106,-516,416,16820,227.62,IDLE
2026-03-13T23:15:07.291008,223206,-840,216,16948,211.33,IDLE
2026-03-13T23:15:07.390957,223306,-692,300,17004,182.39,IDLE
2026-03-13T23:15:07.491550,223406,-840,260,17032,155.67,IDLE
2026-03-13T23:15:07.590950,223506,-360,100,16612,206.58,IDLE
2026-03-13T23:15:07.690937,223606,-1072,244,17336,305.23,IDLE
2026-03-13T23:15:07.791102,223706,-1004,220,17332,251.79,IDLE
2026-03-13T23:15:07.891147,223806,-316,-12,16588,345.33,IDLE
2026-03-13T23:15:08.016346,223906,-568,264,16768,317.13,IDLE
2026-03-13T23:15:08.090751,224006,-784,-16,17064,314.47,IDLE
2026-03-13T23:15:08.191052,224106,-840,-36,16912,284.70,IDLE
2026-03-13T23:15:08.290970,224206,-1176,412,17072,266.67,IDLE
2026-03-13T23:15:08.391014,224306,-484,32,16784,277.42,IDLE
2026-03-13T23:15:08.517099,224406,-380,508,16656,249.61,IDLE
2026-03-13T23:15:08.591340,224506,-472,512,16752,222.39,IDLE
2026-03-13T23:15:08.690928,224606,-1164,288,17192,266.48,IDLE
2026-03-13T23:15:08.791413,224706,-288,272,16656,321.66,IDLE
2026-03-13T23:15:08.891124,224806,-768,264,17056,338.39,IDLE
2026-03-13T23:15:09.000745,224906,-544,260,16840,317.90,IDLE
2026-03-13T23:15:09.090744,225006,180,192,16256,367.35,IDLE
2026-03-13T23:15:09.191033,225106,-1164,320,17596,549.49,IDLE
2026-03-13T23:15:09.291007,225206,0,124,16564,643.71,IDLE
2026-03-13T23:15:09.391090,225306,-388,404,16684,551.05,IDLE
2026-03-13T23:15:09.502304,225406,300,236,16308,520.43,IDLE
2026-03-13T23:15:09.590839,225506,-428,244,16760,508.61,IDLE
2026-03-13T23:15:09.690898,225606,-216,240,16624,442.28,IDLE
2026-03-13T23:15:09.791385,225706,-920,220,17252,479.81,IDLE
2026-03-13T23:15:09.891263,225806,24,304,16640,507.76,IDLE
2026-03-13T23:15:09.995491,225906,232,304,16260,484.46,IDLE
2026-03-13T23:15:10.090798,226006,-508,272,16956,523.49,IDLE
2026-03-13T23:15:10.190849,226106,-328,396,16872,444.73,IDLE
2026-03-13T23:15:10.290852,226206,-680,424,17004,390.43,IDLE
2026-03-13T23:15:10.391030,226306,-744,428,16964,326.84,IDLE
2026-03-13T23:15:10.496509,226406,68,176,16448,364.60,IDLE
2026-03-13T23:15:10.591328,226506,-560,384,17032,406.33,IDLE
2026-03-13T23:15:10.690823,226606,-32,780,16520,424.47,IDLE
2026-03-13T23:15:10.791075,226706,-304,388,16784,393.57,IDLE
2026-03-13T23:15:10.891041,226806,308,352,16144,438.01,IDLE
2026-03-13T23:15:10.991218,226906,-636,344,17128,537.82,IDLE
2026-03-13T23:15:11.090893,227006,-448,612,16956,471.66,IDLE
2026-03-13T23:15:11.190627,227106,-436,160,17012,394.93,IDLE
2026-03-13T23:15:11.290769,227206,-80,408,16604,397.49,IDLE
2026-03-13T23:15:11.391210,227306,-788,600,16944,391.41,IDLE
2026-03-13T23:15:11.522864,227406,-244,588,16668,373.65,IDLE
2026-03-13T23:15:11.591639,227506,-636,192,17024,370.62,IDLE
2026-03-13T23:15:11.690882,227606,-720,524,16932,318.59,IDLE
2026-03-13T23:15:11.791161,227706,340,600,16384,361.48,IDLE
2026-03-13T23:15:11.890931,227806,-824,412,17096,426.43,IDLE
2026-03-13T23:15:11.998653,227906,-240,352,16904,387.73,IDLE
2026-03-13T23:15:12.090886,228006,-960,396,16996,339.24,IDLE
2026-03-13T23:15:12.190601,228106,-404,428,16644,345.37,IDLE
2026-03-13T23:15:12.291075,228206,-900,496,17208,388.37,IDLE
2026-03-13T23:15:12.390468,228306,-264,360,16732,408.59,IDLE
2026-03-13T23:15:12.490928,228406,-700,732,16920,373.26,IDLE
2026-03-13T23:15:12.590742,228506,-24,460,16692,351.42,IDLE
2026-03-13T23:15:12.690753,228606,-868,476,16996,346.93,IDLE
2026-03-13T23:15:12.791127,228706,-492,528,16556,366.04,IDLE
2026-03-13T23:15:12.890713,228806,-916,636,17244,427.64,IDLE
2026-03-13T23:15:12.990402,228906,-732,540,16888,416.82,IDLE
2026-03-13T23:15:13.090829,229006,-756,184,17244,404.63,IDLE
2026-03-13T23:15:13.191104,229106,-912,648,16832,402.43,IDLE
2026-03-13T23:15:13.291184,229206,-636,528,16776,343.09,IDLE
2026-03-13T23:15:13.390785,229306,-552,412,16988,318.35,IDLE
2026-03-13T23:15:13.500497,229406,-560,524,17004,264.52,IDLE
2026-03-13T23:15:13.591206,229506,-656,592,16684,273.41,IDLE
2026-03-13T23:15:13.690682,229606,-728,652,16868,258.20,IDLE
2026-03-13T23:15:13.790648,229706,-364,456,16788,229.39,IDLE
2026-03-13T23:15:13.890409,229806,-1052,668,17052,241.98,IDLE
2026-03-13T23:15:13.990978,229906,-892,788,16912,224.28,IDLE
2026-03-13T23:15:14.090628,230006,-260,328,16800,210.66,IDLE
2026-03-13T23:15:14.190672,230106,-572,520,17068,223.19,IDLE
2026-03-13T23:15:14.290524,230206,-304,520,16552,277.08,IDLE
2026-03-13T23:15:14.391221,230306,-904,520,17024,315.93,IDLE
2026-03-13T23:15:14.518920,230406,-816,532,17188,287.81,IDLE
2026-03-13T23:15:14.590567,230506,-288,480,16828,304.09,IDLE
2026-03-13T23:15:14.691142,230606,-276,620,16640,282.38,IDLE
2026-03-13T23:15:14.790677,230706,32,424,16524,253.94,IDLE
2026-03-13T23:15:14.890817,230806,-660,656,17024,301.82,IDLE
2026-03-13T23:15:14.990935,230906,-164,568,16760,297.71,IDLE
2026-03-13T23:15:15.090458,231006,-456,656,16856,262.93,IDLE
2026-03-13T23:15:15.190625,231106,-324,488,16664,251.72,IDLE
2026-03-13T23:15:15.290398,231206,-256,688,16700,213.94,IDLE
2026-03-13T23:15:15.390842,231306,-548,404,16688,177.99,IDLE
2026-03-13T23:15:15.506313,231406,-540,100,16804,165.95,IDLE
2026-03-13T23:15:15.590837,231506,-44,676,16144,253.94,IDLE
2026-03-13T23:15:15.690329,231606,-576,528,17060,373.77,IDLE
2026-03-13T23:15:15.790823,231706,-564,552,16584,392.01,IDLE
2026-03-13T23:15:15.890785,231806,-868,476,17112,418.26,IDLE
2026-03-13T23:15:15.997281,231906,-896,592,17016,359.31,IDLE
2026-03-13T23:15:16.090363,232006,-996,696,17080,307.83,IDLE
2026-03-13T23:15:16.190764,232106,-384,352,16720,323.53,IDLE
2026-03-13T23:15:16.290522,232206,-924,528,17204,356.87,IDLE
2026-03-13T23:15:16.390463,232306,-864,608,16788,367.46,IDLE
2026-03-13T23:15:16.497225,232406,-920,724,17092,357.27,IDLE
2026-03-13T23:15:16.590329,232506,-236,148,16696,371.03,IDLE
2026-03-13T23:15:16.690896,232606,-568,604,16696,307.53,IDLE
2026-03-13T23:15:16.790485,232706,-28,696,16376,310.81,IDLE
2026-03-13T23:15:16.890586,232806,-348,508,16676,308.25,IDLE
2026-03-13T23:15:16.990525,232906,-136,260,16744,263.42,IDLE
2026-03-13T23:15:17.090539,233006,-248,556,16532,252.61,IDLE
2026-03-13T23:15:17.290994,233206,-736,368,17068,259.89,IDLE
2026-03-13T23:15:17.491564,233406,-156,872,16744,223.35,IDLE
2026-03-13T23:15:17.590442,233506,-56,564,16352,256.16,IDLE
2026-03-13T23:15:17.690593,233606,-360,504,16536,243.49,IDLE
2026-03-13T23:15:17.790684,233706,-1064,656,17384,358.29,IDLE
2026-03-13T23:15:17.890637,233806,-100,656,16496,459.32,IDLE
2026-03-13T23:15:17.990332,233906,-1152,576,17136,498.14,IDLE
2026-03-13T23:15:18.090335,234006,-612,324,16896,457.82,IDLE
2026-03-13T23:15:18.190316,234106,-680,556,16924,382.00,IDLE
2026-03-13T23:15:18.290155,234206,-452,408,16644,365.74,IDLE
2026-03-13T23:15:18.390099,234306,48,428,16556,316.74,IDLE
2026-03-13T23:15:18.490302,234406,164,396,16340,298.60,IDLE
2026-03-13T23:15:18.591041,234506,-160,376,16700,309.54,IDLE
2026-03-13T23:15:18.714104,234606,144,316,16260,333.26,IDLE
2026-03-13T23:15:18.790832,234706,-120,296,16592,332.92,IDLE
2026-03-13T23:15:18.890063,234806,108,420,16348,316.43,IDLE
2026-03-13T23:15:18.990726,234906,356,364,16164,292.18,IDLE
2026-03-13T23:15:19.090618,235006,-1312,420,17368,464.69,IDLE
2026-03-13T23:15:19.199018,235106,-392,56,16744,502.34,IDLE
2026-03-13T23:15:19.290810,235206,-180,572,16740,412.29,IDLE
2026-03-13T23:15:19.390613,235306,-404,180,16732,340.40,IDLE
2026-03-13T23:15:19.490587,235406,-412,328,16452,329.06,IDLE
2026-03-13T23:15:19.590098,235506,524,336,16216,311.68,IDLE
2026-03-13T23:15:19.690287,235606,-928,444,17048,408.77,IDLE
2026-03-13T23:15:19.790636,235706,568,236,16220,487.71,IDLE
2026-03-13T23:15:19.890518,235806,116,204,16372,425.49,IDLE
2026-03-13T23:15:19.990180,235906,-360,336,16744,416.86,IDLE
2026-03-13T23:15:20.090629,236006,-336,148,16756,343.41,IDLE
2026-03-13T23:15:20.203394,236106,-156,280,16804,290.06,IDLE
2026-03-13T23:15:20.290354,236206,-276,256,16404,309.62,IDLE
2026-03-13T23:15:20.390213,236306,-116,384,16572,284.23,IDLE
2026-03-13T23:15:20.489728,236406,52,172,16388,266.88,IDLE
2026-03-13T23:15:20.590460,236506,-468,268,16740,283.59,IDLE
2026-03-13T23:15:20.691879,236606,-320,196,16584,261.42,IDLE
2026-03-13T23:15:20.790287,236706,172,104,16328,260.99,IDLE
2026-03-13T23:15:20.890515,236806,-308,220,16800,299.51,IDLE
2026-03-13T23:15:20.989843,236906,-112,280,16592,283.32,IDLE
2026-03-13T23:15:21.091265,237006,-552,196,16924,293.41,IDLE
2026-03-13T23:15:21.189889,237106,-116,156,16524,314.21,IDLE
2026-03-13T23:15:21.290343,237206,-284,236,16660,282.67,IDLE
2026-03-13T23:15:21.390269,237306,-60,156,16500,261.17,IDLE
2026-03-13T23:15:21.490571,237406,60,280,16368,237.62,IDLE
2026-03-13T23:15:21.591020,237506,-496,200,16776,269.37,IDLE
2026-03-13T23:15:21.699311,237606,-156,260,16464,278.08,IDLE
2026-03-13T23:15:21.790896,237706,-332,220,16656,262.94,IDLE
2026-03-13T23:15:21.890146,237806,-560,220,16860,253.40,IDLE
2026-03-13T23:15:21.990153,237906,-376,156,16740,230.43,IDLE
2026-03-13T23:15:22.089840,238006,136,128,16264,275.33,IDLE
2026-03-13T23:15:22.190110,238106,-124,192,16560,279.14,IDLE
2026-03-13T23:15:22.290185,238206,-668,344,16856,284.91,IDLE
2026-03-13T23:15:22.389951,238306,44,-36,16320,333.10,IDLE
2026-03-13T23:15:22.490170,238406,-596,336,16796,361.31,IDLE
2026-03-13T23:15:22.590933,238506,-216,124,16732,309.97,IDLE
2026-03-13T23:15:22.700177,238606,-564,56,16700,258.54,IDLE
2026-03-13T23:15:22.789851,238706,-388,240,16596,231.32,IDLE
2026-03-13T23:15:22.890323,238806,-160,152,16580,193.43,IDLE
2026-03-13T23:15:22.990042,238906,-24,260,16348,200.26,IDLE
2026-03-13T23:15:23.089914,239006,-696,132,16736,236.38,IDLE
2026-03-13T23:15:23.192662,239106,-460,216,16784,201.16,IDLE
2026-03-13T23:15:23.290298,239206,-320,300,16652,189.05,IDLE
2026-03-13T23:15:23.390649,239306,-340,264,16528,177.37,IDLE
2026-03-13T23:15:23.490767,239406,-544,116,16792,193.62,IDLE
2026-03-13T23:15:23.590268,239506,-68,176,16404,230.07,IDLE
2026-03-13T23:15:23.700809,239606,-560,388,16768,256.47,IDLE
2026-03-13T23:15:23.790634,239706,-204,148,16704,223.97,IDLE
2026-03-13T23:15:23.890563,239806,-328,192,16724,187.69,IDLE
2026-03-13T23:15:23.990311,239906,-664,264,16812,171.70,IDLE
2026-03-13T23:15:24.089947,240006,-716,192,16736,154.25,IDLE
2026-03-13T23:15:24.201740,240106,-648,140,16852,146.76,IDLE
2026-03-13T23:15:24.289825,240206,-292,188,16616,164.52,IDLE
2026-03-13T23:15:24.390319,240306,-420,384,16740,158.31,IDLE
2026-03-13T23:15:24.490825,240406,-360,428,16548,164.42,IDLE
2026-03-13T23:15:24.590005,240506,-112,232,16412,160.64,IDLE
2026-03-13T23:15:24.695477,240606,-332,296,16600,166.27,IDLE
2026-03-13T23:15:24.789974,240706,-352,468,16688,152.96,IDLE
2026-03-13T23:15:24.889964,240806,-328,268,16644,134.23,IDLE
2026-03-13T23:15:24.990239,240906,-724,216,16824,144.55,IDLE
2026-03-13T23:15:25.091046,241006,-544,336,16968,143.56,IDLE
2026-03-13T23:15:25.192994,241106,-260,324,16688,169.36,IDLE
2026-03-13T23:15:25.289900,241206,-552,224,16748,150.65,IDLE
2026-03-13T23:15:25.390402,241306,-232,168,16476,173.95,IDLE
2026-03-13T23:15:25.490885,241406,-1080,412,17320,301.05,IDLE
2026-03-13T23:15:25.589888,241506,-300,336,16608,380.86,IDLE
2026-03-13T23:15:25.689826,241606,-160,172,16476,336.86,IDLE
2026-03-13T23:15:25.790127,241706,-640,348,16792,335.65,IDLE
2026-03-13T23:15:25.890247,241806,-476,404,16820,279.51,IDLE
2026-03-13T23:15:25.990440,241906,-236,268,16572,275.23,IDLE
2026-03-13T23:15:26.089782,242006,-472,160,16748,258.01,IDLE
2026-03-13T23:15:26.189666,242106,-600,256,16928,244.90,IDLE
2026-03-13T23:15:26.289380,242206,-492,240,16984,210.22,IDLE
2026-03-13T23:15:26.389412,242306,-692,244,16740,215.00,IDLE
2026-03-13T23:15:26.489396,242406,-720,272,17036,229.81,IDLE
2026-03-13T23:15:26.589470,242506,-776,364,17000,194.17,IDLE
2026-03-13T23:15:26.689704,242606,-132,300,16608,233.08,IDLE
2026-03-13T23:15:26.789699,242706,-1092,336,17204,304.65,IDLE
2026-03-13T23:15:26.889886,242806,-208,64,16736,340.62,IDLE
2026-03-13T23:15:26.990245,242906,-576,28,16976,324.01,IDLE
2026-03-13T23:15:27.089863,243006,-520,252,16664,321.81,IDLE
2026-03-13T23:15:27.189404,243106,-1108,56,17216,367.87,IDLE
2026-03-13T23:15:27.289691,243206,-544,308,16992,346.33,IDLE
2026-03-13T23:15:27.390235,243306,-484,212,16864,307.61,IDLE
2026-03-13T23:15:27.489952,243406,-632,176,17036,283.98,IDLE
2026-03-13T23:15:27.589738,243506,-484,220,16600,312.09,IDLE
2026-03-13T23:15:27.702391,243606,-808,112,17048,338.53,IDLE
2026-03-13T23:15:27.791015,243706,-1092,528,17236,315.60,IDLE
2026-03-13T23:15:27.890314,243806,-692,144,16780,345.86,IDLE
2026-03-13T23:15:27.989687,243906,-468,140,17092,338.35,IDLE
2026-03-13T23:15:28.090401,244006,-380,196,16640,359.07,IDLE
2026-03-13T23:15:28.192627,244106,-268,288,16500,319.78,IDLE
2026-03-13T23:15:28.289324,244206,-832,-28,17020,358.64,IDLE
2026-03-13T23:15:28.389186,244306,-636,84,16932,311.40,IDLE
2026-03-13T23:15:28.489232,244406,-692,12,16848,270.10,IDLE
2026-03-13T23:15:28.589350,244506,-956,384,16908,235.37,IDLE
2026-03-13T23:15:28.689647,244606,-516,176,16692,235.92,IDLE
2026-03-13T23:15:28.789810,244706,-288,156,16640,203.84,IDLE
2026-03-13T23:15:28.890367,244806,-892,460,17068,248.91,IDLE
2026-03-13T23:15:28.989980,244906,-436,232,16512,308.17,IDLE
2026-03-13T23:15:29.090276,245006,-812,144,17072,355.75,IDLE
2026-03-13T23:15:29.200284,245106,-620,176,16892,325.49,IDLE
2026-03-13T23:15:29.290202,245206,-432,152,16504,337.81,IDLE
2026-03-13T23:15:29.389686,245306,56,152,16344,306.80,IDLE
2026-03-13T23:15:29.490527,245406,-632,356,16928,359.35,IDLE
2026-03-13T23:15:29.589607,245506,-720,52,17108,327.01,IDLE
2026-03-13T23:15:29.689825,245606,-24,124,16492,381.68,IDLE
2026-03-13T23:15:29.789486,245706,-816,224,16988,405.96,IDLE
2026-03-13T23:15:29.889783,245806,-256,272,16596,406.48,IDLE
2026-03-13T23:15:29.990110,245906,-68,184,16460,358.34,IDLE
2026-03-13T23:15:30.089738,246006,-892,372,17224,436.03,IDLE
2026-03-13T23:15:30.196177,246106,-496,160,17040,394.11,IDLE
2026-03-13T23:15:30.289480,246206,-388,32,16776,371.31,IDLE
2026-03-13T23:15:30.389642,246306,-216,524,16452,361.85,IDLE
2026-03-13T23:15:30.489470,246406,-320,232,16696,339.72,IDLE
2026-03-13T23:15:30.589321,246506,-956,132,17208,374.76,IDLE
2026-03-13T23:15:30.701518,246606,-896,476,17260,317.16,IDLE
2026-03-13T23:15:30.789689,246706,-380,376,16772,351.74,IDLE
2026-03-13T23:15:30.889682,246806,-400,412,16788,291.54,IDLE
2026-03-13T23:15:30.990175,246906,-608,352,16936,266.56,IDLE
2026-03-13T23:15:31.089564,247006,-88,268,16568,287.01,IDLE
2026-03-13T23:15:31.202718,247106,-808,420,17280,367.39,IDLE
2026-03-13T23:15:31.289819,247206,-380,152,16820,387.48,IDLE
2026-03-13T23:15:31.389685,247306,120,184,16660,347.17,IDLE
2026-03-13T23:15:31.489624,247406,4,460,16500,312.58,IDLE
2026-03-13T23:15:31.589426,247506,-724,228,17012,350.37,IDLE
2026-03-13T23:15:31.694656,247606,-460,292,16668,350.67,IDLE
2026-03-13T23:15:31.790329,247706,-492,284,16728,298.48,IDLE
2026-03-13T23:15:31.890156,247806,-576,456,16980,291.24,IDLE
2026-03-13T23:15:31.989671,247906,-668,-44,16944,245.78,IDLE
2026-03-13T23:15:32.089322,248006,-28,180,16516,280.77,IDLE
2026-03-13T23:15:32.190881,248106,-428,296,17016,321.49,IDLE
2026-03-13T23:15:32.289472,248206,-456,268,16764,308.91,IDLE
2026-03-13T23:15:32.389409,248306,272,216,16324,333.34,IDLE
2026-03-13T23:15:32.489603,248406,-592,240,16772,355.50,IDLE
2026-03-13T23:15:32.589768,248506,-536,196,16700,304.91,IDLE
2026-03-13T23:15:32.689687,248606,-656,196,17012,306.91,IDLE
2026-03-13T23:15:32.789719,248706,68,324,16392,365.14,IDLE
2026-03-13T23:15:32.889598,248806,-460,296,16716,358.75,IDLE
2026-03-13T23:15:32.989333,248906,-488,240,16896,326.54,IDLE
2026-03-13T23:15:33.089094,249006,-624,224,17092,303.78,IDLE
2026-03-13T23:15:33.189507,249106,-248,196,16552,348.07,IDLE
2026-03-13T23:15:33.289345,249206,-184,112,16588,291.60,IDLE
2026-03-13T23:15:33.389008,249306,56,336,16456,262.49,IDLE
2026-03-13T23:15:33.489748,249406,-252,336,16692,258.04,IDLE
2026-03-13T23:15:33.589902,249506,16,224,16528,241.79,IDLE
2026-03-13T23:15:33.689485,249606,-212,336,16600,211.81,IDLE
2026-03-13T23:15:33.789702,249706,-152,248,16612,175.45,IDLE
2026-03-13T23:15:33.890173,249806,-572,472,16920,201.77,IDLE
2026-03-13T23:15:33.990126,249906,-436,164,16700,206.81,IDLE
2026-03-13T23:15:34.089515,250006,-332,384,16660,176.56,IDLE
2026-03-13T23:15:34.189336,250106,-188,288,16684,148.34,IDLE
2026-03-13T23:15:34.289391,250206,-752,444,17188,215.72,IDLE
2026-03-13T23:15:34.389191,250306,-180,412,16564,292.10,IDLE
2026-03-13T23:15:34.489381,250406,-496,448,16876,296.96,IDLE
2026-03-13T23:15:34.589150,250506,-416,488,16840,250.18,IDLE
2026-03-13T23:15:34.694388,250606,-80,324,16644,242.02,IDLE
2026-03-13T23:15:34.789876,250706,-272,400,16684,206.31,IDLE
2026-03-13T23:15:34.889250,250806,0,560,16452,210.49,IDLE
2026-03-13T23:15:34.988986,250906,-296,628,16720,221.72,IDLE
2026-03-13T23:15:35.089902,251006,-632,272,17100,250.10,IDLE
2026-03-13T23:15:35.191212,251106,-328,264,16768,266.38,IDLE
2026-03-13T23:15:35.289306,251206,-680,532,16920,248.81,IDLE
2026-03-13T23:15:35.389477,251306,-124,444,16604,263.71,IDLE
2026-03-13T23:15:35.489863,251406,-612,424,17024,293.62,IDLE
2026-03-13T23:15:35.589342,251506,-124,264,16564,326.04,IDLE
2026-03-13T23:15:35.694322,251606,-416,684,16884,327.90,IDLE
2026-03-13T23:15:35.789194,251706,-1108,576,17344,356.35,IDLE
2026-03-13T23:15:35.889310,251806,-188,488,16640,425.53,IDLE
2026-03-13T23:15:35.988929,251906,-148,420,16684,356.44,IDLE
2026-03-13T23:15:36.088879,252006,-676,596,17088,368.21,IDLE
2026-03-13T23:15:36.189492,252106,-36,516,16472,415.62,IDLE
2026-03-13T23:15:36.288832,252206,-672,292,17200,473.20,IDLE
2026-03-13T23:15:36.389395,252306,-1228,352,17244,401.64,IDLE
2026-03-13T23:15:36.489645,252406,-56,540,16540,462.97,IDLE
2026-03-13T23:15:36.589302,252506,-380,612,16876,441.28,IDLE
2026-03-13T23:15:36.692857,252606,-188,224,16876,364.16,IDLE
2026-03-13T23:15:36.789352,252706,-432,504,16692,329.81,IDLE
2026-03-13T23:15:36.889550,252806,-188,528,16724,275.52,IDLE
2026-03-13T23:15:36.988868,252906,-488,432,16832,245.95,IDLE
2026-03-13T23:15:37.089556,253006,-852,300,17220,273.51,IDLE
2026-03-13T23:15:37.191924,253106,-172,436,16660,328.15,IDLE
2026-03-13T23:15:37.289497,253206,-1576,512,17752,478.35,IDLE
2026-03-13T23:15:37.389843,253306,-1128,324,17320,476.75,IDLE
2026-03-13T23:15:37.488967,253406,20,704,16448,552.33,IDLE
2026-03-13T23:15:37.589869,253506,-248,340,16896,531.78,IDLE
2026-03-13T23:15:37.692199,253606,-828,576,17008,460.66,IDLE
2026-03-13T23:15:37.789246,253706,-460,192,16696,437.94,IDLE
2026-03-13T23:15:37.889017,253806,-860,380,17096,434.42,IDLE
2026-03-13T23:15:37.989162,253906,-280,388,16524,462.59,IDLE
2026-03-13T23:15:38.088937,254006,-744,536,16960,461.01,IDLE
2026-03-13T23:15:38.190175,254106,-112,284,16400,482.78,IDLE
2026-03-13T23:15:38.289027,254206,-576,540,16848,479.34,IDLE
2026-03-13T23:15:38.388960,254306,-688,520,16856,395.14,IDLE
2026-03-13T23:15:38.589070,254506,196,300,16248,388.86,IDLE
2026-03-13T23:15:38.688974,254606,-336,536,16808,421.10,IDLE
2026-03-13T23:15:38.789361,254706,-432,408,16928,366.63,IDLE
2026-03-13T23:15:38.889326,254806,-296,132,16608,359.55,IDLE
2026-03-13T23:15:38.989712,254906,-508,420,16900,349.13,IDLE
2026-03-13T23:15:39.088963,255006,-160,404,16432,371.81,IDLE
2026-03-13T23:15:39.189250,255106,-232,480,16752,362.97,IDLE
2026-03-13T23:15:39.303550,255206,-500,480,16808,308.76,IDLE
2026-03-13T23:15:39.389167,255306,-876,344,17172,320.77,IDLE
2026-03-13T23:15:39.489168,255406,-368,424,16728,345.90,IDLE
2026-03-13T23:15:39.588729,255506,-500,304,16964,326.24,IDLE
2026-03-13T23:15:39.689906,255606,-208,220,16392,371.79,IDLE
2026-03-13T23:15:39.788977,255706,-460,424,16696,361.19,IDLE
2026-03-13T23:15:39.888833,255806,-720,496,17144,378.72,IDLE
2026-03-13T23:15:39.989522,255906,-1048,276,17048,325.65,IDLE
2026-03-13T23:15:40.089505,256006,-500,492,16904,296.52,IDLE
2026-03-13T23:15:40.188932,256106,-404,472,16880,248.03,IDLE
2026-03-13T23:15:40.294070,256206,-344,112,16864,207.62,IDLE
2026-03-13T23:15:40.389014,256306,-336,436,16472,239.86,IDLE
2026-03-13T23:15:40.488910,256406,-764,572,17100,312.86,IDLE
2026-03-13T23:15:40.589167,256506,-468,332,16756,321.49,IDLE
