laptop_time_iso,esp_ms,ax,ay,az,motion,avg_motion_10s,state
2026-03-14T02:08:12.590185,1100373,-948,704,16732,259.52,167.99,RUNNING
2026-03-14T02:08:12.689948,1100473,-1308,868,16976,262.27,167.99,RUNNING
2026-03-14T02:08:12.789870,1100573,-892,768,16828,247.34,167.99,RUNNING
2026-03-14T02:08:12.889963,1100673,-844,776,16700,226.18,167.99,RUNNING
2026-03-14T02:08:13.003393,1100773,-1468,740,17084,261.72,167.99,RUNNING
2026-03-14T02:08:13.089743,1100873,-844,872,16760,279.24,167.99,RUNNING
2026-03-14T02:08:13.189608,1100973,-692,824,16696,242.16,167.99,RUNNING
2026-03-14T02:08:13.290011,1101073,-304,844,16524,231.38,167.99,RUNNING
2026-03-14T02:08:13.390043,1101173,-620,644,16536,191.86,167.99,RUNNING
2026-03-14T02:08:13.550709,1101273,-440,760,16524,159.63,167.99,RUNNING
2026-03-14T02:08:13.589442,1101373,-684,848,16616,149.69,167.99,RUNNING
2026-03-14T02:08:13.690407,1101473,-668,656,16608,125.86,167.99,RUNNING
2026-03-14T02:08:13.790245,1101573,-1036,856,16868,154.88,167.99,RUNNING
2026-03-14T02:08:13.889981,1101673,-1232,800,16796,138.04,167.99,RUNNING
2026-03-14T02:08:13.999073,1101773,-1116,864,16876,126.66,167.99,RUNNING
